,Exp. m/z,Theor. Mass,Error,Abundance,DBE,Cno,Hno,Nno,Ono,Sno,Formula,HeteroClass
1045,561.08865,561.0885985799001,0.09164345887247724,15218811,15.0,25,22,0,15,0,C25H22O15,O15
1046,561.12501,561.1249835799,0.0470841626090774,9058436,14.0,26,26,0,14,0,C26H26O14,O14
1047,561.1613,561.1613685799001,-0.12221065805700064,5447821,13.0,27,30,0,13,0,C27H30O13,O13
1048,561.19786,561.1977535799,0.18963030289666605,2505877,12.0,28,34,0,12,0,C28H34O12,O12
1049,563.03157,563.0314785799002,0.1623712053140723,12302916,16.0,23,16,0,17,0,C23H16O17,O17
1050,563.06785,563.0678635799002,-0.024117697055471322,20159052,15.0,24,20,0,16,0,C24H20O16,O16
1051,563.0828799999999,563.0831185799001,-0.4237028109767446,2501200,19.0,28,20,0,13,0,C28H20O13,O13
1052,563.1043099999999,563.1042485799002,0.10907411891090271,13027925,14.0,25,24,0,15,0,C25H24O15,O15
1053,563.1405599999999,563.1406335798999,-0.13065990201462943,6740573,13.0,26,28,0,14,0,C26H28O14,O14
1054,563.1770700000001,563.1770185798999,0.09130361935720835,4754022,12.0,27,32,0,13,0,C27H32O13,O13
1055,563.2135400000001,563.2134035798999,0.24221742465786825,2425454,11.0,28,36,0,12,0,C28H36O12,O12
1056,565.01085,565.0107435799001,0.18835057756304224,2537482,16.0,22,14,0,18,0,C22H14O18,O18
1057,565.02594,565.0259985799,-0.10367646832023368,4602894,20.0,26,14,0,15,0,C26H14O15,O15
1058,565.04724,565.0471285799,0.19718726872161416,15072274,15.0,23,18,0,17,0,C23H18O17,O17
1059,565.0622400000001,565.0623835799,-0.2540956611397892,5000214,19.0,27,18,0,14,0,C27H18O14,O14
1060,565.0835900000001,565.0835135799001,0.13523682450795024,15727643,14.0,24,22,0,16,0,C24H22O16,O16
1061,565.09867,565.0987685799001,-0.17444720401000563,2319390,18.0,28,22,0,13,0,C28H22O13,O13
1062,565.11994,565.1198985799001,0.07329435759934456,7846947,13.0,25,26,0,15,0,C25H26O15,O15
1063,565.15637,565.1562835799001,0.15291363193500704,4119595,12.0,26,30,0,14,0,C26H30O14,O14
1064,565.1927599999999,565.1926685799,0.16175032869794853,3037236,11.0,27,34,0,13,0,C27H34O13,O13
1065,565.22902,565.2290535799001,-0.059409366684739125,2550844,10.0,28,38,0,12,0,C28H38O12,O12
1066,567.00528,567.0052635799001,0.028959342949977356,5266890,20.0,25,12,0,16,0,C25H12O16,O16
1067,567.02669,567.0263935799002,0.5227624378932421,4619727,15.0,22,16,0,18,0,C22H16O18,O18
1068,567.0418,567.0416485799001,0.2670352349988535,8224210,19.0,26,16,0,15,0,C26H16O15,O15
1069,567.06283,567.0627785798999,0.09067796717363744,11611607,14.0,23,20,0,17,0,C23H20O17,O17
1070,567.07815,567.0780335799001,0.20529820073630847,6284762,18.0,27,20,0,14,0,C27H20O14,O14
1071,567.09929,567.0991635798999,0.22292415185631825,9276895,13.0,24,24,0,16,0,C24H24O16,O16
1072,567.11433,567.1144185799001,-0.15619405392942168,3183074,17.0,28,24,0,13,0,C28H24O13,O13
1073,567.1355900000001,567.1355485798999,0.07303386335790378,5688807,12.0,25,28,0,15,0,C25H28O15,O15
1074,567.17216,567.1719335798999,0.39920892877270325,4566511,11.0,26,32,0,14,0,C26H32O14,O14
1075,569.02094,569.0209135799,0.04643080656679954,8277892,19.0,25,14,0,16,0,C25H14O16,O16
1076,569.04225,569.0420435799,0.36275017338362836,5322633,14.0,22,18,0,18,0,C22H18O18,O18
1077,569.05732,569.0572985799,0.037641376425485096,12533644,18.0,26,18,0,15,0,C26H18O15,O15
1078,569.07858,569.0784285799001,0.2660794932264967,6684561,13.0,23,22,0,17,0,C23H22O17,O17
1079,569.11492,569.1148135799001,0.18699232095749596,4808601,12.0,24,26,0,16,0,C24H26O16,O16
1080,569.1513,569.1511985799001,0.17819535502741124,3745697,11.0,25,30,0,15,0,C25H30O15,O15
1081,571.00031,571.0001785799001,0.2301577212462753,5056813,19.0,24,12,0,17,0,C24H12O17,O17
1082,571.0366700000001,571.0365635799001,0.1863630225867219,16040245,18.0,25,16,0,16,0,C25H16O16,O16
1083,571.05801,571.0576935798999,0.5540948026650622,3316025,13.0,22,20,0,18,0,C22H20O18,O18
1084,571.073,571.0729485799002,0.09004121088549831,14999869,17.0,26,20,0,15,0,C26H20O15,O15
1085,571.0941,571.0940785799003,0.03750712983998341,4720961,12.0,23,24,0,17,0,C23H24O17,O17
1086,571.10935,571.1093335799002,0.028751236940638383,7156036,16.0,27,24,0,14,0,C27H24O14,O14
1087,573.01591,573.0158285799001,0.14209048995001225,9421524,18.0,24,14,0,17,0,C24H14O17,O17
1088,573.05232,573.0522135799,0.1857075105451049,18277084,17.0,25,18,0,16,0,C25H18O16,O16
1089,573.08868,573.0885985799001,0.1420724474955309,14648035,16.0,26,22,0,15,0,C26H22O15,O15
1090,573.12513,573.1249835799,0.25547673579748764,7119595,15.0,27,26,0,14,0,C27H26O14,O14
1091,573.16136,573.1613685799001,-0.014969432063039002,3855091,14.0,28,30,0,13,0,C28H30O13,O13
1092,575.03157,575.0314785799002,0.1589827743562041,11924595,17.0,24,16,0,17,0,C24H16O17,O17
1093,575.068,575.0678635799002,0.23722434941437337,18859130,16.0,25,20,0,16,0,C25H20O16,O16
1094,575.10428,575.1042485799002,0.05463374670273546,10552449,15.0,26,24,0,15,0,C26H24O15,O15
1095,575.14081,575.1406335798999,0.30674254216541447,6356105,14.0,27,28,0,14,0,C27H28O14,O14
1096,575.2135,575.2134035798999,0.16762491871964758,2273432,12.0,29,36,0,12,0,C29H36O12,O12
1097,577.01073,577.0107435799001,-0.023534917341813833,4398593,17.0,23,14,0,18,0,C23H14O18,O18
1098,577.02593,577.0259985799,-0.11885062403671516,2542084,21.0,27,14,0,15,0,C27H14O15,O15
1099,577.04723,577.0471285799,0.17575704823018765,15681032,16.0,24,18,0,17,0,C24H18O17,O17
1100,577.06212,577.0623835799,-0.4567615347649051,2167307,20.0,28,18,0,14,0,C28H18O14,O14
1101,577.08355,577.0835135799001,0.06311062259607411,16016911,15.0,25,22,0,16,0,C25H22O16,O16
1102,577.12001,577.1198985799001,0.19306230844603023,9729559,14.0,26,26,0,15,0,C26H26O15,O15
1103,577.15655,577.1562835799001,0.4616082463503177,5842462,13.0,27,30,0,14,0,C27H30O14,O14
1104,577.19289,577.1926685799,0.3836155795113803,3601957,12.0,28,34,0,13,0,C28H34O13,O13
1105,579.0052599999999,579.0052635799001,-0.006182845659476548,2760586,21.0,26,12,0,16,0,C26H12O16,O16
1106,579.0265,579.0263935799002,0.18379144899534391,5377934,16.0,23,16,0,18,0,C23H16O18,O18
1107,579.04161,579.0416485799001,-0.0666271591810188,5615505,20.0,27,16,0,15,0,C27H16O15,O15
1108,579.06283,579.0627785798999,0.08879883481297664,14362517,15.0,24,20,0,17,0,C24H20O17,O17
1109,579.0780900000001,579.0780335799001,0.09743091040777888,3703704,19.0,28,20,0,14,0,C28H20O14,O14
1110,579.0992,579.0991635798999,0.06289095607423749,11765660,14.0,25,24,0,16,0,C25H24O16,O16
1111,579.1356400000001,579.1355485798999,0.15785613639503687,6182820,13.0,26,28,0,15,0,C26H28O15,O15
1112,579.17196,579.1719335798999,0.04561702415597792,4683691,12.0,27,32,0,14,0,C27H32O14,O14
1113,579.20841,579.2083185798999,0.15783630362612833,2796466,11.0,28,36,0,13,0,C28H36O13,O13
1114,581.02102,581.0209135799,0.18316053262280801,5665040,20.0,26,14,0,16,0,C26H14O16,O16
1115,581.04222,581.0420435799,0.3036270817167912,7444756,15.0,23,18,0,18,0,C23H18O18,O18
1116,581.05727,581.0572985799,-0.04918602704721611,8603926,19.0,27,18,0,15,0,C27H18O15,O15
1117,581.07855,581.0784285799001,0.20895647450115443,11077914,14.0,24,22,0,17,0,C24H22O17,O17
1118,581.11495,581.1148135799001,0.23475584640518762,6840610,13.0,25,26,0,16,0,C25H26O16,O16
1119,581.15126,581.1511985799001,0.10568695381272795,5239081,12.0,26,30,0,15,0,C26H30O15,O15
1120,583.0002099999999,583.0001785799001,0.05389380826797663,3459719,20.0,25,12,0,17,0,C25H12O17,O17
1121,583.0366,583.0365635799001,0.06246623663192139,10406541,19.0,26,16,0,16,0,C26H16O16,O16
1122,583.0578,583.0576935798999,0.18252070297977885,6224530,14.0,23,20,0,18,0,C23H20O18,O18
1123,583.07302,583.0729485799002,0.12248913284559781,9443988,18.0,27,20,0,15,0,C27H20O15,O15
1124,583.09425,583.0940785799003,0.29398360576045457,6687384,13.0,24,24,0,17,0,C24H24O17,O17
1125,583.1095,583.1093335799002,0.2854011936716769,5003931,17.0,28,24,0,14,0,C28H24O14,O14
1126,583.13051,583.1304635798999,0.07960499910964292,4936351,12.0,25,28,0,16,0,C25H28O16,O16
1127,583.14567,583.1457185799002,-0.08330662239811266,2328226,16.0,29,28,0,13,0,C29H28O13,O13
1128,583.16706,583.1668485799,0.3625379262785586,3478182,11.0,26,32,0,15,0,C26H32O15,O15
1129,585.01595,585.0158285799001,0.20755011046362398,7654398,19.0,25,14,0,17,0,C25H14O17,O17
1130,585.0523099999999,585.0522135799,0.16480597401359584,14126084,18.0,26,18,0,16,0,C26H18O16,O16
1131,585.07353,585.0733435799001,0.3186268900362796,4496392,13.0,23,22,0,18,0,C23H22O18,O18
1132,585.08869,585.0885985799001,0.15625001092545665,10226699,17.0,27,22,0,15,0,C27H22O15,O15
1133,585.125,585.1249835799,0.02806255151793099,4277266,16.0,28,26,0,14,0,C28H26O14,O14
1134,586.9950299999999,586.9950935799002,-0.1083141936823923,2753895,19.0,24,12,0,18,0,C24H12O18,O18
1135,587.03156,587.0314785799002,0.1386980133143716,12668269,18.0,25,16,0,17,0,C25H16O17,O17
1136,587.06794,587.0678635799002,0.13017251426206405,17558900,17.0,26,20,0,16,0,C26H20O16,O16
1137,587.1043,587.1042485799002,0.08758257144018651,9973115,16.0,27,24,0,15,0,C27H24O15,O15
1138,587.14055,587.1406335798999,-0.142350733706092,4543873,15.0,28,28,0,14,0,C28H28O14,O14
1139,587.177,587.1770185798999,-0.031642757341610386,2059656,14.0,29,32,0,13,0,C29H32O13,O13
1140,589.01082,589.0107435799001,0.12974313402194768,5961425,18.0,24,14,0,18,0,C24H14O18,O18
1141,589.04715,589.0471285799,0.03636398336268301,14257879,17.0,25,18,0,17,0,C25H18O17,O17
1142,589.0836400000001,589.0835135799001,0.21460471568373457,14020317,16.0,26,22,0,16,0,C26H22O16,O16
1143,589.11999,589.1198985799001,0.15518080468991416,6919908,15.0,27,26,0,15,0,C27H26O15,O15
1144,589.15634,589.1562835799001,0.0957642334769355,5535467,14.0,28,30,0,14,0,C28H30O14,O14
1145,591.0266,591.0263935799002,0.34925699105786284,7630900,17.0,24,16,0,18,0,C24H16O18,O18
1146,591.0629,591.0627785798999,0.20542674056354385,16420923,16.0,25,20,0,17,0,C25H20O17,O17
1147,591.09924,591.0991635798999,0.12928473728367554,12095553,15.0,26,24,0,16,0,C26H24O16,O16
1148,591.1356099999999,591.1355485798999,0.10390188873560947,5859399,14.0,27,28,0,15,0,C27H28O15,O15
1149,591.17205,591.1719335798999,0.19693103388675923,3545166,13.0,28,32,0,14,0,C28H32O14,O14
1150,593.04228,593.0420435799,0.39865655828038166,8892818,16.0,24,18,0,18,0,C24H18O18,O18
1151,593.0572,593.0572985799,-0.1662232305219539,4923797,20.0,28,18,0,15,0,C28H18O15,O15
1152,593.07846,593.0784285799001,0.052977984580918416,13361560,15.0,25,22,0,17,0,C25H22O17,O17
1153,593.09367,593.0936835799001,-0.022896720250877592,2513307,19.0,29,22,0,14,0,C29H22O14,O14
1154,593.1148900000001,593.1148135799001,0.12884537396239912,8278431,14.0,26,26,0,16,0,C26H26O16,O16
1155,593.1514099999999,593.1511985799001,0.3564354254885537,4995493,13.0,27,30,0,15,0,C27H30O15,O15
1156,593.18761,593.1875835799,0.04453919923853769,3825067,12.0,28,34,0,14,0,C28H34O14,O14
1157,594.9999799999999,595.0001785799001,-0.33374763116393297,2859745,21.0,26,12,0,17,0,C26H12O17,O17
1158,595.02167,595.0213085798999,0.6074069866458591,2422501,16.0,23,16,0,19,0,C23H16O19,O19
1159,595.03676,595.0365635799001,0.33009752997534725,6439655,20.0,27,16,0,16,0,C27H16O16,O16
1160,595.05791,595.0576935798999,0.363695995185991,9044715,15.0,24,20,0,18,0,C24H20O18,O18
1161,595.07286,595.0729485799002,-0.14885553175438085,6374125,19.0,28,20,0,15,0,C28H20O15,O15
1162,595.09417,595.0940785799003,0.15362293624439302,8733425,14.0,25,24,0,17,0,C25H24O17,O17
1163,595.1093900000001,595.1093335799002,0.09480627627826331,3910388,18.0,29,24,0,14,0,C29H24O14,O14
1164,595.13051,595.1304635798999,0.07799987208662089,4942583,13.0,26,28,0,16,0,C26H28O16,O16
1165,595.16692,595.1668485799,0.12000013129322784,3483389,12.0,27,32,0,15,0,C27H32O15,O15
1166,595.20321,595.2032335799,-0.039616552273639,2315012,11.0,28,36,0,14,0,C28H36O14,O14
1167,597.0158299999999,597.0158285799001,0.0023786635775052962,6286389,20.0,26,14,0,17,0,C26H14O17,O17
1168,597.03723,597.0369585799,0.4546118898234403,3220536,15.0,23,18,0,19,0,C23H18O19,O19
1169,597.0523599999999,597.0522135799,0.2452383502899452,10036283,19.0,27,18,0,16,0,C27H18O16,O16
1170,597.08866,597.0885985799001,0.10286597337246993,6761537,18.0,28,22,0,15,0,C28H22O15,O15
1171,597.10996,597.1097285799001,0.38756712348071776,4463685,13.0,25,26,0,17,0,C25H26O17,O17
1172,597.14623,597.1461135799001,0.19496082652101726,2998347,12.0,26,30,0,16,0,C26H30O16,O16
1173,597.16147,597.1613685799001,0.16983700760216194,2128973,16.0,30,30,0,13,0,C30H30O13,O13
1174,597.18263,597.1824985799001,0.22006689788411923,2080849,11.0,27,34,0,15,0,C27H34O15,O15
1175,598.99514,598.9950935799002,0.07749662777582988,2576766,20.0,25,12,0,18,0,C25H12O18,O18
1176,599.03153,599.0314785799002,0.08583872740041255,9901444,19.0,26,16,0,17,0,C26H16O17,O17
1177,599.0679200000001,599.0678635799002,0.094179813882846,12572042,18.0,27,20,0,16,0,C27H20O16,O16
1178,599.08911,599.0889935799001,0.19432855736786908,3861902,13.0,24,24,0,18,0,C24H24O18,O18
1179,599.1043,599.1042485799002,0.08582830102769408,7200144,17.0,28,24,0,15,0,C28H24O15,O15
1180,599.1255,599.1253785799,0.20266225451209277,2739604,12.0,25,28,0,17,0,C25H28O17,O17
1181,599.14052,599.1406335798999,-0.18957135192846009,3305878,16.0,29,28,0,14,0,C29H28O14,O14
1182,601.01067,601.0107435799001,-0.12242692980730546,4345545,19.0,25,14,0,18,0,C25H14O18,O18
1183,601.0472,601.0471285799,0.11882612290272418,13092559,18.0,26,18,0,17,0,C26H18O17,O17
1184,601.08362,601.0835135799001,0.1770471115549105,11880149,17.0,27,22,0,16,0,C27H22O16,O16
1185,601.11995,601.1198985799001,0.08554050536215657,7063259,16.0,28,26,0,15,0,C28H26O15,O15
1186,601.15622,601.1562835799001,-0.10576268081957095,3697377,15.0,29,30,0,14,0,C29H30O14,O14
1187,603.0264599999999,603.0263935799002,0.1101445980861768,8075281,18.0,25,16,0,18,0,C25H16O18,O18
1188,603.06288,603.0627785798999,0.16817502855628752,14686230,17.0,26,20,0,17,0,C26H20O17,O17
1189,603.09927,603.0991635798999,0.17645539330261906,10106908,16.0,27,24,0,16,0,C27H24O16,O16
1190,603.13563,603.1355485798999,0.1349946960531673,6635554,15.0,28,28,0,15,0,C28H28O15,O15
1191,603.20844,603.2083185798999,0.20129049340359417,2848814,13.0,30,36,0,13,0,C30H36O13,O13
1192,605.0059200000001,605.0056585799001,0.43209529735577445,2454863,18.0,24,14,0,19,0,C24H14O19,O19
1193,605.04224,605.0420435799,0.32463876201768754,9431380,17.0,25,18,0,18,0,C25H18O18,O18
1194,605.0572900000001,605.0572985799,-0.014180309800210749,2855255,21.0,29,18,0,15,0,C29H18O15,O15
1195,605.07862,605.0784285799001,0.31635584885189905,12589402,16.0,26,22,0,17,0,C26H22O17,O17
1196,605.09364,605.0936835799001,-0.07202174020710005,2197853,20.0,30,22,0,14,0,C30H22O14,O14
1197,605.11491,605.1148135799001,0.1593418269458946,7932256,15.0,27,26,0,16,0,C27H26O16,O16
1198,605.15131,605.1511985799001,0.18411944011916753,4770150,14.0,28,30,0,15,0,C28H30O15,O15
1199,605.18754,605.1875835799,-0.07201056523379298,2992492,13.0,29,34,0,14,0,C29H34O14,O14
1200,605.22425,605.2239685799001,0.4649850543028529,2566513,12.0,30,38,0,13,0,C30H38O13,O13
1201,607.02136,607.0213085798999,0.0847088879659841,3749519,17.0,24,16,0,19,0,C24H16O19,O19
1202,607.03671,607.0365635799001,0.24120474561170716,4098706,21.0,28,16,0,16,0,C28H16O16,O16
1203,607.0577900000001,607.0576935798999,0.15883185594208887,9640597,16.0,25,20,0,18,0,C25H20O18,O18
1204,607.09419,607.0940785799003,0.183530203452023,9460379,15.0,26,24,0,17,0,C26H24O17,O17
1205,607.13052,607.1304635798999,0.09292912068659165,6703777,14.0,27,28,0,16,0,C27H28O16,O16
1206,607.16703,607.1668485799,0.2987977692539336,3328678,13.0,28,32,0,15,0,C28H32O15,O15
1207,609.01581,609.0158285799001,-0.030508074291258097,4248522,21.0,27,14,0,17,0,C27H14O17,O17
1208,609.0522900000001,609.0522135799,0.12547380728303084,6550480,20.0,28,18,0,16,0,C28H18O16,O16
1209,609.0885400000001,609.0885985799001,-0.09617632012560634,4342742,19.0,29,22,0,15,0,C29H22O15,O15
1210,609.10971,609.1097285799001,-0.03050337118434397,6286297,14.0,26,26,0,17,0,C26H26O17,O17
1211,609.14615,609.1461135799001,0.059788775030684325,3767263,13.0,27,30,0,16,0,C27H30O16,O16
1212,609.18275,609.1824985799001,0.4127172079916205,3027940,12.0,28,34,0,15,0,C28H34O15,O15
1213,609.2189,609.2188835799001,0.02695270997833262,2036714,11.0,29,38,0,14,0,C29H38O14,O14
1214,611.0315400000001,611.0314785799002,0.10051871636019802,7531782,20.0,27,16,0,17,0,C27H16O17,O17
1215,611.05275,611.0526085798999,0.23143686490475646,3474697,15.0,24,20,0,19,0,C24H20O19,O19
1216,611.06795,611.0678635799002,0.14142471723700226,8002828,19.0,28,20,0,16,0,C28H20O16,O16
1217,611.08914,611.0889935799001,0.23960519897033655,4185359,14.0,25,24,0,18,0,C25H24O18,O18
1218,611.1041299999999,611.1042485799002,-0.19404201575592303,3603729,18.0,29,24,0,15,0,C29H24O15,O15
1219,611.12555,611.1253785799,0.28049906934678337,3389717,13.0,26,28,0,17,0,C26H28O17,O17
1220,613.01075,613.0107435799001,0.010473062625636357,4636218,20.0,26,14,0,18,0,C26H14O18,O18
1221,613.04718,613.0471285799,0.08387625946568329,10890816,19.0,27,18,0,17,0,C27H18O17,O17
1222,613.06867,613.0682585799001,0.6710836748608726,2189891,14.0,24,22,0,19,0,C24H22O19,O19
1223,613.0835599999999,613.0835135799001,0.07571578549821861,9592389,18.0,28,22,0,16,0,C28H22O16,O16
1224,613.15634,613.1562835799001,0.09201585534725602,2360913,16.0,30,30,0,14,0,C30H30O14,O14
1225,615.0264400000001,615.0263935799002,0.07547659808581234,8175475,19.0,26,16,0,18,0,C26H16O18,O18
1226,615.06286,615.0627785798999,0.13237689370082245,11616120,18.0,27,20,0,17,0,C27H20O17,O17
1227,615.09931,615.0991635798999,0.23804308098357854,7880574,17.0,28,24,0,16,0,C28H24O16,O16
1228,617.00584,617.0056585799001,0.2940331217353362,2825380,19.0,25,14,0,19,0,C25H14O19,O19
1229,617.04215,617.0420435799,0.17246815043407132,9601194,18.0,26,18,0,18,0,C26H18O18,O18
1230,617.07857,617.0784285799001,0.22917686530279874,11853999,17.0,27,22,0,17,0,C27H22O17,O17
1231,617.11498,617.1148135799001,0.26967445308822185,6783157,16.0,28,26,0,16,0,C28H26O16,O16
1232,617.1513,617.1511985799001,0.1643359036304156,2661563,15.0,29,30,0,15,0,C29H30O15,O15
1233,617.1877599999999,617.1875835799,0.28584518649895974,2801856,14.0,30,34,0,14,0,C30H34O14,O14
1234,619.02134,619.0213085798999,0.05075770354987612,3826139,18.0,25,16,0,19,0,C25H16O19,O19
1235,619.05785,619.0576935798999,0.2526745111475335,10801632,17.0,26,20,0,18,0,C26H20O18,O18
1236,619.07278,619.0729485799002,-0.27231023517601466,2562530,21.0,30,20,0,15,0,C30H20O15,O15
1237,619.09413,619.0940785799003,0.08305700451593483,9933286,16.0,27,24,0,17,0,C27H24O17,O17
1238,619.13037,619.1304635798999,-0.15114730328793496,4641259,15.0,28,28,0,16,0,C28H28O16,O16
1239,619.1668,619.1668485799,-0.07846011164607114,3359217,14.0,29,32,0,15,0,C29H32O15,O15
1240,621.01603,621.0158285799001,0.32433971985982174,2648845,22.0,28,14,0,17,0,C28H14O17,O17
1241,621.03724,621.0369585799,0.4531454950003487,4897553,17.0,25,18,0,19,0,C25H18O19,O19
1242,621.05219,621.0522135799,-0.03796766117398833,3603219,21.0,29,18,0,16,0,C29H18O16,O16
1243,621.07352,621.0733435799001,0.284056789358152,9274134,16.0,26,22,0,18,0,C26H22O18,O18
1244,621.1098900000001,621.1097285799001,0.25988982710056674,5731100,15.0,27,26,0,17,0,C27H26O17,O17
1245,621.1463,621.1461135799001,0.3001227824377451,3750689,14.0,28,30,0,16,0,C28H30O16,O16
1246,623.03135,623.0314785799002,-0.20637785509535098,4222019,21.0,28,16,0,17,0,C28H16O17,O17
1247,623.05273,623.0526085798999,0.19487937037748496,4676678,16.0,25,20,0,19,0,C25H20O19,O19
1248,623.0679700000001,623.0678635799002,0.17080017459278124,5913673,20.0,29,20,0,16,0,C29H20O16,O16
1249,623.0891799999999,623.0889935799001,0.29918695678324375,5755980,15.0,26,24,0,18,0,C26H24O18,O18
1250,623.10404,623.1042485799002,-0.33474318397488045,2866254,19.0,30,24,0,15,0,C30H24O15,O15
1251,623.1255,623.1253785799,0.19485661173860308,3390545,14.0,27,28,0,17,0,C27H28O17,O17
1252,623.16182,623.1617635799,0.09053844973529412,2424919,13.0,28,32,0,16,0,C28H32O16,O16
1253,625.01077,625.0107435799001,0.04227143313709705,3837300,21.0,27,14,0,18,0,C27H14O18,O18
1254,625.04724,625.0471285799,0.1782587182454648,7269753,20.0,28,18,0,17,0,C28H18O17,O17
1255,625.06834,625.0682585799001,0.13025793395859897,4324732,15.0,25,22,0,19,0,C25H22O19,O19
1256,625.0835599999999,625.0835135799001,0.07426223664236244,5791103,19.0,29,22,0,16,0,C29H22O16,O16
1257,625.10471,625.1046435799001,0.10625436965164997,3664258,14.0,26,26,0,18,0,C26H26O18,O18
1258,625.11992,625.1198985799001,0.03426558635949584,3608964,18.0,30,26,0,15,0,C30H26O15,O15
1259,625.1414,625.1410285799001,0.5941380951101449,2204040,13.0,27,30,0,17,0,C27H30O17,O17
1260,625.17745,625.1774135799001,0.05825562337112439,2763149,12.0,28,34,0,16,0,C28H34O16,O16
1261,627.02656,627.0263935799002,0.2654116342609637,5998250,20.0,27,16,0,18,0,C27H16O18,O18
1262,627.06283,627.0627785798999,0.08200151847301504,9111216,19.0,28,20,0,17,0,C28H20O17,O17
1263,627.0845,627.0839085799001,0.9431275333598997,2127027,14.0,25,24,0,19,0,C25H24O19,O19
1264,627.09919,627.0991635798999,0.04213065750838384,7110326,18.0,29,24,0,16,0,C29H24O16,O16
1265,629.00573,629.0056585799001,0.1135444473083474,2800605,20.0,26,14,0,19,0,C26H14O19,O19
1266,629.04221,629.0420435799,0.2645611714781159,8120290,19.0,27,18,0,18,0,C27H18O18,O18
1267,629.07852,629.0784285799001,0.1453238511561172,9492456,18.0,28,22,0,17,0,C28H22O17,O17
1268,629.11506,629.1148135799001,0.3916933674919678,5543918,17.0,29,26,0,16,0,C29H26O16,O16
1269,631.02136,631.0213085798999,0.08148710562117092,4671766,19.0,26,16,0,19,0,C26H16O19,O19
1270,631.05782,631.0576935798999,0.2003304948907501,9079067,18.0,27,20,0,18,0,C27H20O18,O18
1271,631.09417,631.0940785799003,0.1448597012648432,7076129,17.0,28,24,0,17,0,C28H24O17,O17
1272,631.1306599999999,631.1304635798999,0.31121948841178715,4862247,16.0,29,28,0,16,0,C29H28O16,O16
1273,633.03709,633.0369585799,0.20760257085410827,5184081,18.0,26,18,0,19,0,C26H18O19,O19
1274,633.07353,633.0733435799001,0.2944684084372022,8661590,17.0,27,22,0,18,0,C27H22O18,O18
1275,633.10985,633.1097285799001,0.1917836584674912,5984860,16.0,28,26,0,17,0,C28H26O17,O17
1276,633.14633,633.1461135799001,0.34181699185084574,3243618,15.0,29,30,0,16,0,C29H30O16,O16
1277,635.03143,635.0314785799002,-0.0764999875115631,2498443,22.0,29,16,0,17,0,C29H16O17,O17
1278,635.0528400000001,635.0526085798999,0.3644109118029412,5100430,17.0,26,20,0,19,0,C26H20O19,O19
1279,635.08924,635.0889935799001,0.38800877099311704,7029652,16.0,27,24,0,18,0,C27H24O18,O18
1280,635.12545,635.1253785799,0.11245039543319063,4713370,15.0,28,28,0,17,0,C28H28O17,O17
1281,637.06843,637.0682585799001,0.26907650418493323,5346510,16.0,26,22,0,19,0,C26H22O19,O19
1282,637.0836099999999,637.0835135799001,0.1513460915859445,3765456,20.0,30,22,0,16,0,C30H22O16,O16
1283,637.1050299999999,637.1046435799001,0.6065253231972806,4013268,15.0,27,26,0,18,0,C27H26O18,O18
1284,637.14116,637.1410285799001,0.20626532280629206,3303642,14.0,28,30,0,17,0,C28H30O17,O17
1285,637.17766,637.1774135799001,0.3867370289943467,2839775,13.0,29,34,0,16,0,C29H34O16,O16
1286,637.21371,637.2137985799002,-0.13901127124195717,2091237,12.0,30,38,0,15,0,C30H38O15,O15
1287,639.02638,639.0263935799002,-0.02125092217148545,4081159,21.0,28,16,0,18,0,C28H16O18,O18
1288,639.06291,639.0627785798999,0.20564505468287397,6360589,20.0,29,20,0,17,0,C29H20O17,O17
1289,639.08419,639.0839085799001,0.4403492188073595,4005393,15.0,26,24,0,19,0,C26H24O19,O19
1290,639.09902,639.0991635798999,-0.224659815132131,3089939,19.0,30,24,0,16,0,C30H24O16,O16
1291,639.1569400000001,639.1566785799001,0.40900785160665165,2712092,13.0,28,32,0,17,0,C28H32O17,O17
1292,641.04206,641.0420435799,0.025614700565412846,6567757,20.0,28,18,0,18,0,C28H18O18,O18
1293,641.0786,641.0784285799001,0.2673933364527455,7401299,19.0,29,22,0,17,0,C29H22O17,O17
1294,641.1512700000001,641.1511985799001,0.11139353732653796,2976607,17.0,31,30,0,15,0,C31H30O15,O15
1295,643.05778,643.0576935798999,0.13438934159341093,8274071,19.0,28,20,0,18,0,C28H20O18,O18
1296,643.09413,643.0940785799003,0.07995735210926946,6994077,18.0,29,24,0,17,0,C29H24O17,O17
1297,643.13055,643.1304635798999,0.1343741354836998,4458659,17.0,30,28,0,16,0,C30H28O16,O16
1298,645.0371,645.0369585799,0.21924340635140177,5683679,19.0,27,18,0,19,0,C27H18O19,O19
1299,645.07341,645.0733435799001,0.10296519075070829,6554085,18.0,28,22,0,18,0,C28H22O18,O18
1300,645.10978,645.1097285799001,0.07970752513834448,4430315,17.0,29,26,0,17,0,C29H26O17,O17
1301,645.14603,645.1461135799001,-0.1295518927156865,3257841,16.0,30,30,0,16,0,C30H30O16,O16
1302,647.0527900000001,647.0526085798999,0.2803792114309766,6984497,18.0,27,20,0,19,0,C27H20O19,O19
1303,647.08914,647.0889935799001,0.22627505852827534,7447351,17.0,28,24,0,18,0,C28H24O18,O18
1304,647.12541,647.1253785799,0.04855334220892203,3863357,16.0,29,28,0,17,0,C29H28O17,O17
